Timestamp,Date,Week,Month,Event_Type,Severity,Asset,Source
2024-06-01 16:17:00,2024-06-01,22,2024-06,Port Scan,Medium,Firewall,IDS
2024-05-10 03:49:00,2024-05-10,19,2024-05,Malware Detected,Critical,DB-Server,Firewall
2024-09-25 18:21:00,2024-09-25,39,2024-09,Policy Violation,High,Endpoint,EDR
2024-03-01 03:05:00,2024-03-01,9,2024-03,Policy Violation,Medium,Web-Server,Firewall
2024-01-30 23:28:00,2024-01-30,5,2024-01,Policy Violation,Critical,DB-Server,IDS
2024-05-24 03:02:00,2024-05-24,21,2024-05,Port Scan,High,Firewall,EDR
2024-03-27 14:12:00,2024-03-27,13,2024-03,Policy Violation,Low,DB-Server,SIEM
2024-12-29 12:49:00,2024-12-29,52,2024-12,Malware Detected,Medium,DB-Server,SIEM
2024-06-05 08:44:00,2024-06-05,23,2024-06,Policy Violation,Critical,DB-Server,Firewall
2024-11-23 13:37:00,2024-11-23,47,2024-11,Policy Violation,Critical,Web-Server,EDR
2024-06-29 06:20:00,2024-06-29,26,2024-06,Policy Violation,Medium,DB-Server,SIEM
2024-07-02 09:57:00,2024-07-02,27,2024-07,Login Failure,Critical,DB-Server,EDR
2024-10-20 09:20:00,2024-10-20,42,2024-10,Malware Detected,Critical,Web-Server,SIEM
2024-09-10 00:18:00,2024-09-10,37,2024-09,Malware Detected,Medium,DB-Server,Firewall
2024-10-14 18:48:00,2024-10-14,42,2024-10,Login Failure,High,Firewall,EDR
2024-09-28 17:06:00,2024-09-28,39,2024-09,Port Scan,Critical,Web-Server,EDR
2024-08-27 15:15:00,2024-08-27,35,2024-08,Login Failure,Low,Web-Server,EDR
2024-04-05 18:46:00,2024-04-05,14,2024-04,Login Failure,High,DB-Server,SIEM
2024-06-21 02:24:00,2024-06-21,25,2024-06,Policy Violation,High,DB-Server,EDR
2024-09-28 08:51:00,2024-09-28,39,2024-09,Login Failure,Low,Web-Server,Firewall
2024-09-05 15:36:00,2024-09-05,36,2024-09,Policy Violation,Low,DB-Server,IDS
2024-09-23 21:43:00,2024-09-23,39,2024-09,Policy Violation,Low,Web-Server,SIEM
2024-02-12 13:09:00,2024-02-12,7,2024-02,Port Scan,Low,Web-Server,Firewall
2024-05-14 09:12:00,2024-05-14,20,2024-05,Policy Violation,Medium,DB-Server,EDR
2024-01-21 19:12:00,2024-01-21,3,2024-01,Login Failure,Critical,Web-Server,IDS
2024-01-05 23:13:00,2024-01-05,1,2024-01,Policy Violation,Critical,Endpoint,IDS
2024-10-24 09:53:00,2024-10-24,43,2024-10,Login Failure,Critical,Firewall,IDS
2024-04-11 08:32:00,2024-04-11,15,2024-04,Port Scan,Medium,Endpoint,IDS
2024-09-23 05:25:00,2024-09-23,39,2024-09,Login Failure,Medium,DB-Server,Firewall
2024-03-11 18:58:00,2024-03-11,11,2024-03,Port Scan,Medium,Firewall,SIEM
2024-07-09 03:18:00,2024-07-09,28,2024-07,Malware Detected,High,Endpoint,IDS
2024-02-25 03:22:00,2024-02-25,8,2024-02,Policy Violation,Medium,Endpoint,Firewall
2024-12-21 00:24:00,2024-12-21,51,2024-12,Malware Detected,Medium,Firewall,SIEM
2024-06-24 21:09:00,2024-06-24,26,2024-06,Policy Violation,Critical,DB-Server,EDR
2024-03-25 01:20:00,2024-03-25,13,2024-03,Port Scan,High,DB-Server,Firewall
2024-05-01 07:27:00,2024-05-01,18,2024-05,Login Failure,High,Web-Server,Firewall
2024-03-29 10:34:00,2024-03-29,13,2024-03,Login Failure,Critical,Endpoint,SIEM
2024-08-07 01:58:00,2024-08-07,32,2024-08,Malware Detected,High,Firewall,SIEM
2024-12-16 15:55:00,2024-12-16,51,2024-12,Login Failure,Medium,Web-Server,IDS
2024-08-18 01:20:00,2024-08-18,33,2024-08,Malware Detected,Critical,Web-Server,EDR
2024-02-19 11:46:00,2024-02-19,8,2024-02,Policy Violation,Low,DB-Server,IDS
2024-05-03 06:31:00,2024-05-03,18,2024-05,Policy Violation,Medium,Firewall,Firewall
2024-04-23 06:51:00,2024-04-23,17,2024-04,Login Failure,High,Endpoint,EDR
2024-09-29 20:33:00,2024-09-29,39,2024-09,Port Scan,High,Web-Server,SIEM
2024-01-01 21:12:00,2024-01-01,1,2024-01,Malware Detected,Critical,Endpoint,IDS
2024-08-14 10:48:00,2024-08-14,33,2024-08,Malware Detected,Critical,Web-Server,IDS
2024-05-16 23:12:00,2024-05-16,20,2024-05,Malware Detected,Low,Endpoint,SIEM
2024-10-29 19:33:00,2024-10-29,44,2024-10,Port Scan,High,Web-Server,SIEM
2024-01-16 10:29:00,2024-01-16,3,2024-01,Port Scan,Critical,Endpoint,EDR
2024-08-03 11:29:00,2024-08-03,31,2024-08,Login Failure,Medium,Endpoint,EDR
2024-02-27 11:43:00,2024-02-27,9,2024-02,Malware Detected,Medium,DB-Server,EDR
2024-02-26 11:06:00,2024-02-26,9,2024-02,Policy Violation,Low,Web-Server,IDS
2024-11-02 22:50:00,2024-11-02,44,2024-11,Login Failure,High,Web-Server,EDR
2024-04-05 13:57:00,2024-04-05,14,2024-04,Malware Detected,Medium,Endpoint,EDR
2024-01-29 17:29:00,2024-01-29,5,2024-01,Port Scan,Low,DB-Server,EDR
2024-02-19 19:51:00,2024-02-19,8,2024-02,Port Scan,High,Endpoint,EDR
2024-09-01 03:04:00,2024-09-01,35,2024-09,Port Scan,Low,Endpoint,SIEM
2024-12-03 16:09:00,2024-12-03,49,2024-12,Login Failure,Critical,Web-Server,Firewall
2024-01-03 14:37:00,2024-01-03,1,2024-01,Malware Detected,Medium,Web-Server,SIEM
2024-03-02 23:22:00,2024-03-02,9,2024-03,Policy Violation,Critical,Firewall,EDR
2024-02-19 17:00:00,2024-02-19,8,2024-02,Port Scan,Medium,Web-Server,SIEM
2024-07-08 17:52:00,2024-07-08,28,2024-07,Port Scan,Medium,Endpoint,IDS
2024-07-23 14:02:00,2024-07-23,30,2024-07,Policy Violation,High,Web-Server,IDS
2024-10-18 16:26:00,2024-10-18,42,2024-10,Policy Violation,Low,Endpoint,EDR
2024-03-15 16:37:00,2024-03-15,11,2024-03,Login Failure,High,Endpoint,Firewall
2024-07-11 00:23:00,2024-07-11,28,2024-07,Login Failure,Critical,Endpoint,EDR
2024-05-31 18:44:00,2024-05-31,22,2024-05,Malware Detected,Low,Web-Server,EDR
2024-10-09 06:56:00,2024-10-09,41,2024-10,Policy Violation,Low,Firewall,Firewall
2024-03-06 23:59:00,2024-03-06,10,2024-03,Login Failure,Low,DB-Server,Firewall
2024-02-23 01:46:00,2024-02-23,8,2024-02,Malware Detected,Medium,DB-Server,SIEM
2024-02-12 18:22:00,2024-02-12,7,2024-02,Login Failure,High,Endpoint,IDS
2024-05-22 11:37:00,2024-05-22,21,2024-05,Port Scan,Critical,Endpoint,SIEM
2024-09-10 17:00:00,2024-09-10,37,2024-09,Login Failure,High,Firewall,EDR
2024-10-25 09:25:00,2024-10-25,43,2024-10,Policy Violation,Low,Web-Server,EDR
2024-08-30 09:20:00,2024-08-30,35,2024-08,Policy Violation,Critical,Web-Server,EDR
2024-03-16 16:30:00,2024-03-16,11,2024-03,Port Scan,Low,DB-Server,EDR
2024-08-18 19:23:00,2024-08-18,33,2024-08,Login Failure,High,Endpoint,EDR
2024-01-11 06:34:00,2024-01-11,2,2024-01,Malware Detected,High,Endpoint,IDS
2024-10-24 17:45:00,2024-10-24,43,2024-10,Policy Violation,Low,Firewall,Firewall
2024-04-06 16:31:00,2024-04-06,14,2024-04,Port Scan,High,DB-Server,Firewall
2024-10-13 09:22:00,2024-10-13,41,2024-10,Login Failure,Medium,DB-Server,SIEM
2024-11-14 03:19:00,2024-11-14,46,2024-11,Malware Detected,Low,Firewall,IDS
2024-06-08 04:03:00,2024-06-08,23,2024-06,Port Scan,Critical,Firewall,IDS
2024-09-22 17:54:00,2024-09-22,38,2024-09,Login Failure,Low,DB-Server,IDS
2024-02-12 09:39:00,2024-02-12,7,2024-02,Malware Detected,Critical,Web-Server,IDS
2024-04-08 18:24:00,2024-04-08,15,2024-04,Port Scan,Medium,Endpoint,IDS
2024-10-18 01:11:00,2024-10-18,42,2024-10,Malware Detected,Medium,Firewall,SIEM
2024-07-17 13:50:00,2024-07-17,29,2024-07,Malware Detected,Medium,DB-Server,SIEM
2024-09-27 07:10:00,2024-09-27,39,2024-09,Policy Violation,Critical,Endpoint,IDS
2024-04-21 13:26:00,2024-04-21,16,2024-04,Malware Detected,Critical,Endpoint,IDS
2024-05-24 05:56:00,2024-05-24,21,2024-05,Malware Detected,High,Web-Server,Firewall
2024-02-20 14:07:00,2024-02-20,8,2024-02,Malware Detected,Critical,Firewall,EDR
2024-05-09 02:20:00,2024-05-09,19,2024-05,Policy Violation,High,DB-Server,Firewall
2024-11-03 10:22:00,2024-11-03,44,2024-11,Port Scan,Critical,Endpoint,IDS
2024-04-08 05:01:00,2024-04-08,15,2024-04,Policy Violation,Critical,Firewall,Firewall
2024-02-22 19:20:00,2024-02-22,8,2024-02,Malware Detected,Medium,Web-Server,EDR
2024-07-10 21:06:00,2024-07-10,28,2024-07,Login Failure,Low,Endpoint,Firewall
2024-11-08 09:54:00,2024-11-08,45,2024-11,Port Scan,Critical,DB-Server,Firewall
2024-08-21 03:35:00,2024-08-21,34,2024-08,Port Scan,Medium,Endpoint,EDR
2024-10-19 08:19:00,2024-10-19,42,2024-10,Login Failure,High,Firewall,IDS
2024-10-08 23:29:00,2024-10-08,41,2024-10,Port Scan,Critical,Endpoint,EDR
2024-11-25 08:35:00,2024-11-25,48,2024-11,Policy Violation,Low,Firewall,Firewall
2024-09-13 10:23:00,2024-09-13,37,2024-09,Policy Violation,Medium,Endpoint,EDR
2024-11-11 04:25:00,2024-11-11,46,2024-11,Login Failure,Critical,Web-Server,IDS
2024-09-26 06:20:00,2024-09-26,39,2024-09,Login Failure,Medium,Web-Server,SIEM
2024-11-04 13:02:00,2024-11-04,45,2024-11,Malware Detected,Critical,Firewall,SIEM
2024-03-24 11:32:00,2024-03-24,12,2024-03,Malware Detected,Medium,DB-Server,EDR
2024-02-13 01:31:00,2024-02-13,7,2024-02,Port Scan,Low,Web-Server,IDS
2024-04-26 16:31:00,2024-04-26,17,2024-04,Port Scan,Critical,Web-Server,IDS
2024-03-20 10:29:00,2024-03-20,12,2024-03,Malware Detected,Critical,Firewall,EDR
2024-04-08 17:41:00,2024-04-08,15,2024-04,Port Scan,Low,Firewall,Firewall
2024-04-05 19:45:00,2024-04-05,14,2024-04,Login Failure,High,DB-Server,SIEM
2024-10-28 03:59:00,2024-10-28,44,2024-10,Malware Detected,High,Web-Server,SIEM
2024-05-26 03:37:00,2024-05-26,21,2024-05,Policy Violation,High,Web-Server,EDR
2024-10-11 16:24:00,2024-10-11,41,2024-10,Policy Violation,High,DB-Server,IDS
2024-11-10 02:38:00,2024-11-10,45,2024-11,Port Scan,High,Endpoint,EDR
2024-03-07 23:18:00,2024-03-07,10,2024-03,Policy Violation,High,DB-Server,IDS
2024-12-08 09:41:00,2024-12-08,49,2024-12,Port Scan,Critical,Web-Server,Firewall
2024-01-24 10:12:00,2024-01-24,4,2024-01,Login Failure,Low,Firewall,IDS
2024-03-24 22:16:00,2024-03-24,12,2024-03,Port Scan,Low,Web-Server,IDS
2024-06-27 11:53:00,2024-06-27,26,2024-06,Login Failure,Critical,DB-Server,Firewall
2024-12-23 15:10:00,2024-12-23,52,2024-12,Port Scan,Low,Firewall,IDS
2024-05-22 21:17:00,2024-05-22,21,2024-05,Policy Violation,High,DB-Server,SIEM
2024-08-26 23:34:00,2024-08-26,35,2024-08,Login Failure,Medium,Firewall,Firewall
2024-09-22 19:49:00,2024-09-22,38,2024-09,Login Failure,Critical,DB-Server,IDS
2024-11-09 18:09:00,2024-11-09,45,2024-11,Policy Violation,Critical,Web-Server,IDS
2024-11-21 01:30:00,2024-11-21,47,2024-11,Port Scan,Critical,Web-Server,Firewall
2024-01-05 07:26:00,2024-01-05,1,2024-01,Malware Detected,Medium,Web-Server,EDR
2024-04-07 00:55:00,2024-04-07,14,2024-04,Malware Detected,Medium,DB-Server,EDR
2024-10-27 12:59:00,2024-10-27,43,2024-10,Port Scan,High,Endpoint,EDR
2024-10-05 12:19:00,2024-10-05,40,2024-10,Malware Detected,Low,Endpoint,SIEM
2024-03-12 13:19:00,2024-03-12,11,2024-03,Malware Detected,High,DB-Server,SIEM
2024-03-08 03:48:00,2024-03-08,10,2024-03,Port Scan,High,Endpoint,IDS
2024-12-05 09:47:00,2024-12-05,49,2024-12,Login Failure,Medium,DB-Server,EDR
2024-01-02 10:37:00,2024-01-02,1,2024-01,Login Failure,Low,Web-Server,EDR
2024-04-30 09:58:00,2024-04-30,18,2024-04,Malware Detected,Medium,Firewall,Firewall
2024-07-17 18:46:00,2024-07-17,29,2024-07,Policy Violation,Low,DB-Server,EDR
2024-06-06 10:54:00,2024-06-06,23,2024-06,Login Failure,Critical,Web-Server,Firewall
2024-06-25 14:52:00,2024-06-25,26,2024-06,Login Failure,High,DB-Server,Firewall
2024-08-11 12:44:00,2024-08-11,32,2024-08,Malware Detected,High,Firewall,IDS
2024-03-14 06:25:00,2024-03-14,11,2024-03,Port Scan,Medium,Firewall,IDS
2024-05-04 22:34:00,2024-05-04,18,2024-05,Login Failure,High,DB-Server,IDS
2024-07-15 12:52:00,2024-07-15,29,2024-07,Port Scan,Low,Endpoint,EDR
2024-03-10 09:58:00,2024-03-10,10,2024-03,Policy Violation,High,DB-Server,SIEM
2024-06-11 10:47:00,2024-06-11,24,2024-06,Login Failure,Medium,Endpoint,IDS
2024-09-14 03:18:00,2024-09-14,37,2024-09,Malware Detected,Critical,DB-Server,EDR
2024-03-18 17:55:00,2024-03-18,12,2024-03,Login Failure,Medium,Endpoint,IDS
2024-11-22 07:25:00,2024-11-22,47,2024-11,Login Failure,Critical,Web-Server,EDR
2024-04-15 23:43:00,2024-04-15,16,2024-04,Malware Detected,Critical,Firewall,EDR
2024-04-09 19:48:00,2024-04-09,15,2024-04,Port Scan,Medium,Endpoint,Firewall
2024-07-26 03:04:00,2024-07-26,30,2024-07,Port Scan,High,Web-Server,IDS
2024-09-14 13:25:00,2024-09-14,37,2024-09,Malware Detected,Critical,Web-Server,EDR
2024-07-04 16:47:00,2024-07-04,27,2024-07,Login Failure,Medium,Web-Server,Firewall
2024-09-17 07:06:00,2024-09-17,38,2024-09,Policy Violation,Critical,Endpoint,IDS
2024-02-13 22:14:00,2024-02-13,7,2024-02,Policy Violation,High,Firewall,Firewall
2024-06-04 06:16:00,2024-06-04,23,2024-06,Malware Detected,High,Web-Server,IDS
2024-03-10 14:49:00,2024-03-10,10,2024-03,Port Scan,Critical,Web-Server,Firewall
2024-04-01 14:56:00,2024-04-01,14,2024-04,Login Failure,High,Web-Server,IDS
2024-07-31 19:31:00,2024-07-31,31,2024-07,Policy Violation,Critical,Web-Server,IDS
2024-09-06 08:37:00,2024-09-06,36,2024-09,Malware Detected,Medium,DB-Server,Firewall
2024-12-03 17:18:00,2024-12-03,49,2024-12,Policy Violation,Critical,Endpoint,Firewall
2024-09-20 17:21:00,2024-09-20,38,2024-09,Port Scan,Critical,Web-Server,Firewall
2024-05-24 05:32:00,2024-05-24,21,2024-05,Policy Violation,Low,DB-Server,SIEM
2024-09-10 17:03:00,2024-09-10,37,2024-09,Login Failure,Low,Web-Server,SIEM
2024-12-15 03:43:00,2024-12-15,50,2024-12,Policy Violation,Medium,Endpoint,Firewall
2024-02-22 18:01:00,2024-02-22,8,2024-02,Login Failure,Medium,Firewall,Firewall
2024-09-10 01:05:00,2024-09-10,37,2024-09,Login Failure,Critical,DB-Server,SIEM
2024-08-14 23:57:00,2024-08-14,33,2024-08,Port Scan,Medium,Firewall,Firewall
2024-07-18 00:11:00,2024-07-18,29,2024-07,Malware Detected,High,DB-Server,Firewall
2024-10-23 18:34:00,2024-10-23,43,2024-10,Malware Detected,Medium,Endpoint,Firewall
2024-07-20 17:14:00,2024-07-20,29,2024-07,Malware Detected,Critical,Web-Server,Firewall
2024-06-21 15:09:00,2024-06-21,25,2024-06,Port Scan,High,Endpoint,IDS
2024-08-12 14:08:00,2024-08-12,33,2024-08,Port Scan,Medium,Firewall,EDR
2024-05-06 14:27:00,2024-05-06,19,2024-05,Policy Violation,Medium,Firewall,SIEM
2024-02-27 23:26:00,2024-02-27,9,2024-02,Login Failure,Critical,Web-Server,EDR
2024-08-09 13:58:00,2024-08-09,32,2024-08,Malware Detected,Low,DB-Server,IDS
2024-05-01 03:33:00,2024-05-01,18,2024-05,Policy Violation,High,Web-Server,EDR
2024-12-26 08:52:00,2024-12-26,52,2024-12,Policy Violation,Medium,Web-Server,Firewall
2024-11-10 22:13:00,2024-11-10,45,2024-11,Port Scan,High,Web-Server,EDR
2024-12-15 20:00:00,2024-12-15,50,2024-12,Login Failure,Low,Endpoint,IDS
2024-09-21 08:29:00,2024-09-21,38,2024-09,Policy Violation,Low,Firewall,Firewall
2024-06-28 22:15:00,2024-06-28,26,2024-06,Policy Violation,Medium,Endpoint,IDS
2024-10-05 09:58:00,2024-10-05,40,2024-10,Malware Detected,Low,DB-Server,Firewall
2024-03-06 19:15:00,2024-03-06,10,2024-03,Policy Violation,Medium,Web-Server,IDS
2024-11-16 21:29:00,2024-11-16,46,2024-11,Policy Violation,Medium,Firewall,IDS
2024-11-18 10:51:00,2024-11-18,47,2024-11,Policy Violation,High,Web-Server,Firewall
2024-06-21 16:20:00,2024-06-21,25,2024-06,Policy Violation,High,DB-Server,Firewall
2024-07-20 18:51:00,2024-07-20,29,2024-07,Policy Violation,High,Web-Server,Firewall
2024-06-19 16:32:00,2024-06-19,25,2024-06,Policy Violation,Low,Endpoint,IDS
2024-11-27 07:29:00,2024-11-27,48,2024-11,Malware Detected,High,Firewall,SIEM
2024-07-05 00:12:00,2024-07-05,27,2024-07,Login Failure,Critical,Firewall,IDS
2024-01-01 01:23:00,2024-01-01,1,2024-01,Port Scan,Medium,Web-Server,EDR
2024-07-10 06:38:00,2024-07-10,28,2024-07,Malware Detected,Critical,DB-Server,IDS
2024-11-01 08:37:00,2024-11-01,44,2024-11,Login Failure,High,Firewall,EDR
2024-07-08 02:05:00,2024-07-08,28,2024-07,Malware Detected,Medium,Firewall,EDR
2024-01-17 21:10:00,2024-01-17,3,2024-01,Malware Detected,Low,DB-Server,IDS
2024-11-25 04:11:00,2024-11-25,48,2024-11,Port Scan,Medium,Endpoint,EDR
2024-04-26 20:52:00,2024-04-26,17,2024-04,Login Failure,Critical,DB-Server,Firewall
2024-12-05 06:14:00,2024-12-05,49,2024-12,Malware Detected,Low,Firewall,IDS
2024-08-08 14:52:00,2024-08-08,32,2024-08,Policy Violation,Critical,Endpoint,EDR
2024-11-29 07:52:00,2024-11-29,48,2024-11,Port Scan,Medium,Web-Server,Firewall
2024-02-12 10:31:00,2024-02-12,7,2024-02,Policy Violation,Low,Endpoint,EDR
2024-07-23 07:16:00,2024-07-23,30,2024-07,Malware Detected,High,DB-Server,Firewall
2024-05-16 05:36:00,2024-05-16,20,2024-05,Login Failure,High,Firewall,SIEM
2024-09-15 20:35:00,2024-09-15,37,2024-09,Port Scan,High,Firewall,IDS
2024-11-20 18:49:00,2024-11-20,47,2024-11,Malware Detected,Medium,Endpoint,IDS
2024-05-01 09:27:00,2024-05-01,18,2024-05,Malware Detected,Critical,Endpoint,SIEM
2024-04-06 15:46:00,2024-04-06,14,2024-04,Policy Violation,Medium,Endpoint,SIEM
2024-07-05 21:33:00,2024-07-05,27,2024-07,Policy Violation,Low,Endpoint,Firewall
2024-11-23 03:59:00,2024-11-23,47,2024-11,Policy Violation,Critical,DB-Server,SIEM
2024-12-12 18:54:00,2024-12-12,50,2024-12,Login Failure,Critical,Firewall,IDS
2024-03-11 06:32:00,2024-03-11,11,2024-03,Malware Detected,Medium,Endpoint,EDR
2024-04-09 19:30:00,2024-04-09,15,2024-04,Policy Violation,High,Endpoint,EDR
2024-08-25 17:25:00,2024-08-25,34,2024-08,Login Failure,Critical,Firewall,Firewall
2024-02-16 13:15:00,2024-02-16,7,2024-02,Malware Detected,High,Firewall,SIEM
2024-09-07 20:52:00,2024-09-07,36,2024-09,Login Failure,High,Endpoint,IDS
2024-10-04 09:23:00,2024-10-04,40,2024-10,Port Scan,Critical,Web-Server,IDS
2024-11-08 21:14:00,2024-11-08,45,2024-11,Malware Detected,Medium,Web-Server,Firewall
2024-01-09 15:44:00,2024-01-09,2,2024-01,Port Scan,Critical,DB-Server,EDR
2024-09-02 05:08:00,2024-09-02,36,2024-09,Login Failure,Critical,Web-Server,SIEM
2024-09-17 12:44:00,2024-09-17,38,2024-09,Policy Violation,Medium,Endpoint,SIEM
2024-10-17 04:01:00,2024-10-17,42,2024-10,Login Failure,High,Endpoint,IDS
2024-03-09 10:17:00,2024-03-09,10,2024-03,Login Failure,High,DB-Server,IDS
2024-07-28 04:29:00,2024-07-28,30,2024-07,Login Failure,Medium,DB-Server,EDR
2024-10-16 05:18:00,2024-10-16,42,2024-10,Login Failure,Medium,Firewall,EDR
2024-05-27 01:45:00,2024-05-27,22,2024-05,Port Scan,Critical,DB-Server,SIEM
2024-06-19 07:35:00,2024-06-19,25,2024-06,Malware Detected,Critical,Web-Server,IDS
2024-07-20 22:35:00,2024-07-20,29,2024-07,Port Scan,Low,Endpoint,SIEM
2024-11-25 15:16:00,2024-11-25,48,2024-11,Malware Detected,Low,Web-Server,SIEM
2024-10-18 00:34:00,2024-10-18,42,2024-10,Port Scan,Critical,DB-Server,EDR
2024-01-28 16:23:00,2024-01-28,4,2024-01,Port Scan,Medium,Endpoint,Firewall
2024-08-02 18:20:00,2024-08-02,31,2024-08,Port Scan,High,Web-Server,IDS
2024-11-10 07:47:00,2024-11-10,45,2024-11,Malware Detected,High,Endpoint,EDR
2024-12-03 05:49:00,2024-12-03,49,2024-12,Policy Violation,Low,Endpoint,EDR
2024-08-14 12:20:00,2024-08-14,33,2024-08,Port Scan,Low,Web-Server,Firewall
2024-04-14 18:31:00,2024-04-14,15,2024-04,Port Scan,Low,Firewall,Firewall
2024-07-13 17:24:00,2024-07-13,28,2024-07,Login Failure,Low,Endpoint,IDS
2024-01-23 17:51:00,2024-01-23,4,2024-01,Policy Violation,High,Firewall,IDS
2024-08-14 12:35:00,2024-08-14,33,2024-08,Policy Violation,Low,Firewall,IDS
2024-03-03 19:19:00,2024-03-03,9,2024-03,Malware Detected,High,Endpoint,IDS
2024-05-26 16:03:00,2024-05-26,21,2024-05,Port Scan,Low,Endpoint,Firewall
2024-10-06 09:26:00,2024-10-06,40,2024-10,Login Failure,Medium,Endpoint,EDR
2024-08-30 16:07:00,2024-08-30,35,2024-08,Malware Detected,Medium,Endpoint,SIEM
2024-10-26 16:23:00,2024-10-26,43,2024-10,Malware Detected,High,DB-Server,IDS
2024-10-09 20:31:00,2024-10-09,41,2024-10,Port Scan,Critical,DB-Server,SIEM
2024-11-09 00:27:00,2024-11-09,45,2024-11,Policy Violation,Low,DB-Server,Firewall
2024-12-14 19:27:00,2024-12-14,50,2024-12,Port Scan,Medium,Web-Server,SIEM
2024-01-25 18:12:00,2024-01-25,4,2024-01,Port Scan,Critical,Web-Server,Firewall
2024-05-01 07:50:00,2024-05-01,18,2024-05,Malware Detected,Critical,Web-Server,EDR
2024-01-21 08:50:00,2024-01-21,3,2024-01,Login Failure,High,Endpoint,Firewall
2024-08-13 14:05:00,2024-08-13,33,2024-08,Malware Detected,High,Web-Server,EDR
2024-08-21 04:05:00,2024-08-21,34,2024-08,Login Failure,Low,DB-Server,SIEM
2024-06-06 11:50:00,2024-06-06,23,2024-06,Malware Detected,Medium,Web-Server,EDR
2024-07-13 00:30:00,2024-07-13,28,2024-07,Port Scan,Medium,Firewall,EDR
2024-12-12 14:55:00,2024-12-12,50,2024-12,Malware Detected,Low,Endpoint,Firewall
2024-12-09 21:32:00,2024-12-09,50,2024-12,Policy Violation,Low,Endpoint,SIEM
2024-06-18 05:03:00,2024-06-18,25,2024-06,Login Failure,Medium,Firewall,IDS
2024-01-02 12:55:00,2024-01-02,1,2024-01,Policy Violation,Low,Firewall,IDS
2024-12-16 03:21:00,2024-12-16,51,2024-12,Port Scan,High,DB-Server,SIEM
2024-08-10 10:00:00,2024-08-10,32,2024-08,Malware Detected,Low,Web-Server,EDR
2024-05-04 05:46:00,2024-05-04,18,2024-05,Malware Detected,Low,Firewall,Firewall
2024-06-21 05:09:00,2024-06-21,25,2024-06,Port Scan,Critical,Firewall,SIEM
2024-07-13 12:24:00,2024-07-13,28,2024-07,Policy Violation,Low,Endpoint,SIEM
2024-07-07 23:34:00,2024-07-07,27,2024-07,Login Failure,Critical,DB-Server,SIEM
2024-04-30 09:42:00,2024-04-30,18,2024-04,Malware Detected,High,Firewall,IDS
2024-10-16 15:37:00,2024-10-16,42,2024-10,Policy Violation,Critical,Endpoint,IDS
2024-08-12 07:43:00,2024-08-12,33,2024-08,Malware Detected,Low,Endpoint,IDS
2024-11-14 21:47:00,2024-11-14,46,2024-11,Policy Violation,Critical,Endpoint,Firewall
2024-07-25 23:26:00,2024-07-25,30,2024-07,Login Failure,Medium,Web-Server,EDR
2024-12-09 00:59:00,2024-12-09,50,2024-12,Malware Detected,Critical,Endpoint,IDS
2024-04-25 12:49:00,2024-04-25,17,2024-04,Policy Violation,Medium,DB-Server,SIEM
2024-09-02 06:00:00,2024-09-02,36,2024-09,Port Scan,Medium,Endpoint,SIEM
2024-12-05 18:05:00,2024-12-05,49,2024-12,Port Scan,Medium,DB-Server,SIEM
2024-04-24 14:48:00,2024-04-24,17,2024-04,Port Scan,Low,Web-Server,EDR
2024-01-16 04:14:00,2024-01-16,3,2024-01,Port Scan,High,Firewall,SIEM
2024-12-04 22:18:00,2024-12-04,49,2024-12,Port Scan,High,Web-Server,Firewall
2024-03-29 01:40:00,2024-03-29,13,2024-03,Policy Violation,Medium,Web-Server,SIEM
2024-07-23 19:05:00,2024-07-23,30,2024-07,Port Scan,Medium,Endpoint,Firewall
2024-11-05 11:54:00,2024-11-05,45,2024-11,Malware Detected,Medium,Web-Server,EDR
2024-01-04 08:20:00,2024-01-04,1,2024-01,Malware Detected,High,Web-Server,Firewall
2024-07-19 15:55:00,2024-07-19,29,2024-07,Malware Detected,Medium,Web-Server,SIEM
